Модель,Номер модели,Наименование,Тип вагона,Дополнительная характеристика,Особенность модели,Учётная специализация модели,Завод-изготовитель,Материал кузова,Тележка,Осность вагона,Ширина колеи,Наличие переходной площадки,Наличие стояночного тормоза,Конструкционная скорость,Тара вагона (минимальная),Тара вагона (максимальная),Грузоподъёмность,Объём,Площадь пола,Высота,Ширина,Длина,Габарит по ГОСТ 9238-2013,Длина по осям автосцепок,Размер дверного проёма,Год начала серийного производства,Нормативный срок службы,url,Номер проекта,Технические условия,Возможность установки буферов,Максимальная расчетная статическая нагрузка от колесной пары на рельсы,Максимальная расчетная погонная нагрузка,База вагона,Грузоподъёмность секции,База секции,Объём одной секции,Площадь пола секции вагона,Габарит по ГОСТ 9238-2013 при закрытой крыше,Габарит по ГОСТ 9238-2013 при открытой крыше,Высота от уровня головки рельса,Максимальная ширина,Высота автосцепки от уровня головки рельса,Количество верхних люков,Описание на сайте завода-изготовителя,Высота по боковой стене,Высота по осевому сечению,Диаметр печной разделки,Длина по раме,Высота пола от уровня головки рельса,Размер загрузочного люка в боковой стене,Удельная материалоёмкость,Диаметр загрузочного люка,Высота от настила пола до крыши,Год окончания серийного производства,Удельный объём,Минимальный радиус вписывания в кривую,Полный объём кузова с учётом подкрышного пространства,Геометрический объём кузова до верхней обвязки,Геометрический объём кузова до пересечения с крышей,Возможна перестанока на колею,Коэффициент тары вагона,Код СМГС 1,Угол наклона кузова при разгрузке,Количество разгрузочных цилиндров,Рабочее давление разгрузочных цилиндров,Ширина кузова внутри внизу,Длина кузова в нижней части,Высота бортов,Количество поддонов,Длина поддона,Ширина поддона,Высота поддона,Количество разгрузочных люков,Количество загрузочных люков,Размеры разгрузочного люка в свету,Размер загрузочных люков в свету,Угол наклона торцевых стенок бункеров,Длина кузова в верхней части,Объём кузова,Ширина максимальная по стойкам,Наличие торцевых дверей,Количество загрузочных люков в боковой стене,"Размер загрузочного люка в боковой стене в свету (длина, ширина)",Объём кузова до уровня люков,Объем кузова полный с учетом объема крыши,Угол наклона торцевых стенок,Количество бункеров,Угол наклона пола бункеров,Давление воздуха в разгрузочной магистрали,Наличие разгрузочных люков,Высота от уровня верха головок рельсов по верхним обвязкам кузова,Тара вагона,Группа вагонов,Удельная площадь,Количество продольных бортов,Количество торцовых бортов,Количество опрокидывающихся упоров,Высота продольных бортов,Высота торцевых бортов,Габарит тележки,Габарит кузова,Количество стационарных упоров,Ширина пола с открытыми бортами,Высота от уровня верха головок рельсов до уровня пола,Количество упоров для крепления контейнеров,Длина пола с открытыми бортами,Количество стоек,Длина перевозимого груза,Расчетный объем погрузочного пространтва,Длина перевозимых заготовок,"Размеры сечений заготовок, круглого","Размеры сечений заготовок, прямоугольного",Разгрузочный объем погрузочного пространства,Высота торцовых бортов,Код СМГС 2,Конструкционная скорость в порожнем состоянии,Конструкционная скорость в груженом состоянии,Размер разгрузочных люков в свету,Угол открывания средних крышек люков,Угол открывания крышек люков над тележками,Угол открывания крышек люков над тормозным цилиндром,Высота от уровня головки рельса до нижней обвязки,Размер зачистного люка,Система торможения,Высота от уровня верха головок рельсов до уровня верха рамы,Количество торцевых дверей,Ширина дверного проема при открытых дверях,Калибровка котла,Объем полезный,Объем бункера полный,Объем бункера полезный,Угол наклона боковой стенки бункера к горизонту при разгрузке,Длина бункера,Ширина бункера по верху,Высота бункера,Объем полный,Угол наклона торцевой стены,Угол наклона стены бункера,Объем котла полный,Объем котла полезный,Диаметр котла внутренний,Длина котла наружная,"Давление, создаваемое в котле при гидравлическом испытании",Количество наружных лестниц,Количество внутренних лестниц,Максимально допустимая температура загружаемого продукта,Способ налива,Способ слива,"Длина котла наружная, с парообогревательной рубашкой",Рабочее давление в котле,Рабочее давление в системе разогрева,Давление настройки предохранительного клапана,Условное рабочее давление в котле (по регулировке предохранительного клапана),Количество секций котла,Уклон котла к сливному прибору,Наличие парообогревательной рубашки,Наличие предохрантительно-впускного клапана,Внешнее избыточное давление по регулировке впускного клапана,Рабочее давление в котле при разгрузке,Наличие теплоизоляции,Наличие теневой защиты,Наличие системы разогрева,Объём полный котла каждой секции,Объем одной емкости,Наличие экрана днища,Наличие защитных дуг,Давление в котле при разгрузке,Наличие внутрениних лестниц,Источник тепла,Длина котла наружная с кожухом,Максимальная степень наполнения,Способ налива и слива,Потребляемая мощность при разогреве,Наличие предохранительного клапана,Время сохранения груза в жидком состоянии,Ширина рамы по концевым балкам,Ширина рамы по шкворневым балкам,Рабочее давление в котле (при температуре продукта 50 °С),Объём котла МЭГ,Производительность выгрузки,Толщина теплоизоляции,Допускаемая температура загружаемого продукта,Количество лазовых люков,Длина котла наружная без кожуха,Напряжение питания электронагревателя,Рабочая температура в котле,Наличие смотрового люка,Длина котла наружная с изоляцией,Наличие пароразогрева,Давление в системе разогрева при гидроиспытании,Максимальное давление в системе разогрева,Наличие наружных лестниц,Наличие электрооборудования для разогрева продукта,Наличие кожуха изоляции,Наличие предохранительной мембраны,Количество аэролотков,Диаметр лазового люка,Диаметр разгрузочного патрубка,Угол наклона откоса к горизонту,Давление в котле при загрузке,Количество стационарных опор,Количество опор,Наличие внутренних лестниц,Теплоноситель,Наличие изоляции,Наличие впускного клапана,Количество технологических люков,Скорость равномерного разогрева продукта по всей поверхности котла,Наличие теплообменника котла,Количество аэроднищ,Количество аэроплиток,Угол наклона бункеров к горизонту,Давление в котле при транспортировке,Источник питания,Количество смотровых люков,Угол наклона аэролотков к горизонту,Температура при наливе,Коэффициент теплопередачи кузова,Расчётный диапазон температуры в грузовом помещении,Расчётный срок перевозки скоропортящихся грузов в вагоне,Наличие дверей,Высота от УВГ до опор фитингов,Высота от УГР до верха опорных плит с упорами,Высота от УГР до опорной поверхности контейнера,Разгрузка вагона,Угол наклона бункеров,Привод механизма разгрузки,Масса колпака,Количество ложементов для рулонной стали,Длина кузова внутри,Длина по верхней обвязке,Высота от уровня верха головок рельсов до разгрузочных устройств,Ширина максимальная по крыше,Ширина кузова внутри вверху,Класс поглощающего аппарата по ГОСТ 32913,Высота от УГР до разгрузочных устройств,Угол наклона стены торцевой внутренней,Угол наклона конька поперечного,Максимальная ширина платформы с грузом в горизонтальном положении,Максимальная ширина платформы с грузом в горизонтальном положении от продольной оси пути,Угол плоскости повортной рамы относительно горизонта,Количество цилиндров поворота,Ширина перевозимых заготовок,Толщина перевозимых заготовок,Количество цилиндров опрокидывания,Механизм разгрузки,Тип механизма разгрузки,Количество запорно-пломбировочных устройств,Конструкционная скорость на путях промышленного транспорта в груженом состоянии,Высота стоек от уровня пола,Ширина наружная (по раме),Объём кузова для глинозема,Объём кузова для алюминия,Высота от УГР до верха поперечных стоек под лесоматериалы,Общая площадь загрузочных люков,Общая площадь разгрузочных люков,Наличие вибраторов на разгрузочных люках,Блокировка открытия загрузочных люков с переходной площадки,Наличие бортов,Длина по лобовым листам,Угол наклона днищ бункеров,Максимальное давление в пневмомагистрали,Выгрузка вагона,Перевозимые легковые автомобили длиной до 3100 мм,Перевозимые легковые автомобили длиной до 3550 мм,Перевозимые легковые автомобили длиной до 4150 м,Перевозимые легковые автомобили длиной до 5000 мм,Перевозимые легковые автомобили длиной до 6200 мм,Размеры погрузочной площадки,Размеры загрузочного люка в свету,Количество торцевых стен,Вид разгрузки,Наличие переходной площадки с ручным тормозом,Наличие вентиляционных окон на боковых стенах,Ширина колпака по боковым стенкам,Высота колпака максимальная,Высота колпака без захватов,Высота опор над уровнем пола,Высота стационарных опор над уровнем пола,Высота передвижных опор над уровнем пола,Количество передвижных опор,Количество перевозимых рулонов,Диаметр перевозимых рулонов,Ширина перевозимых рулонов,Температура загружаемого груза,Наличие торцевых стен,Количество наружных крышек люков,Количество внутренних крышек люков,Высота дозирования выше головок рельс,Высота дозирования ниже головок рельс,"Расстояние от низа дозатора до головок рельс, не менее",Размер проёма наружного разгрузочного люка в свету,Размер проёма внутреннего разгрузочного люка в свету,Количество цилиндров разгрузочно-дозирующего механизма,Длина погрузочной площадки,Высота от УГЦ до грузовой площадки,Высота от УГЦ до переездной площадки,Количество переездных площадок,"Верхние размеры кузова вверху,длина","Верхние размеры кузова вверху, ширина",Диаметр опорных штырей,Наличие крыши,Длина колпака максимальная,Наличие дверного проема,Ширина внутренняя (по стойкам),Количество емкостей,Рабочее давление в емкости при разгрузке,Наружный диаметр емкости,Внутренние размеры кузова,Количество ярусов,Количество перевозимых автобусов,Высота кузова внутри,Максимальное давление воздуха в рабочей сети,Число рабочих цилиндров разгрузочно-дозирующих механизмов,Размер наружного разгрузочного люка в свету,Размер внутреннего разгрузочного люка в свету,Количество передвижных секций,Материал емкостей,Наличие отделения для проводника,Вместимость баков для воды,Энергоемкость вагона,Угол наклона крышек разгрузочных люков к горизонту,Внутренний диаметр емкости,Диаметр разгрузочного люка в свету,Размер дверного проёма в свету,Габарит с установленными бегунками,Габарит со снятыми бегунками,Высота подъёма кузова над нижней рамой при разгрузке на эстакаде,Необходимое давление воздуха в разгрузочной магистрали,Угол наклона секций к горизонту,Внутренние размеры кузова по низу,Внутренние размеры кузова по верху в транспортном положении,Внутренние размеры кузова по верху в рабочем положении,Конструкционная скорость на путях общего пользования в порожнем состоянии,Конструкционная скорость на путях промышленного транспорта в порожнем состоянии,Скорость при разгрузке
15-1597-50,1045.0,Цистерна,,,"С верхним сливом, для хим. грузов",ацетон,"Открытое акционерное общество ""Мариупольский завод тяжёлого машиностроения"" (клеймо 143)","09Г2С, 09Г2Д, 09Г2, 09Г2СД-12",18-100,4.0,1520 мм,Нет,,,35.7 т,39.6 т,50.4 т,75.5 м3,,,,,1-Т,12020 мм,,1978.0,24 года,https://vagon.by/model/15-1597-50,,,,225.0 кН,,,,,,,,,,,,,,,,,,,,,,,1995.0,,,,,,,,L10DN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Вагоны-цистерны,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-1440-50,1324.0,Цистерна для сжиженных углеводородных газов,,,"С верх. слив, предохр. клап, экраном днища",углеводородные газы (пропан-бутан),"Открытое акционерное общество ""Мариупольский завод тяжёлого машиностроения"" (клеймо 143)",СТ18G2АПО по польской норме PN-72/H-84018,18-100,4.0,1520 мм,Нет,,,33.8 т,35.8 т,31.2 т,54.0 м3,,,,,02-ВМ,12020 мм,,1978.0,40 лет,https://vagon.by/model/15-1440-50,,,,167.5 кН,,,,,,,,,,,,,,,,,,,,,,,1983.0,,,,,,,,P30BH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Вагоны-цистерны,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-1597-52,1327.0,Цистерна для сжиженных углеводородных газов,,,"С верх. слив, предохр. клап, экраном днища",углеводородные газы (пропан-бутан),"Открытое акционерное общество ""Мариупольский завод тяжёлого машиностроения"" (клеймо 143)","09Г2С, 09Г2Д, 09Г2, 09Г2СД-12",18-100,4.0,1520 мм,Нет,,,37.8 т,39.8 т,43.0 т,76.0 м3,,,,,1-Т,12020 мм,,1978.0,40 лет,https://vagon.by/model/15-1597-52,,,,207.0 кН,,,,,,,,,,,,,,,,,,,,,,,1988.0,,,,,,,,P30BH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Вагоны-цистерны,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-1440,304.0,Цистерна для аммиака,4-осные цистерны для сжиженных газов,Для сжиженных газов,"С верх. сливом, предохр. клапаном, газовая",аммиак,"Открытое акционерное общество ""Мариупольский завод тяжёлого машиностроения"" (клеймо 143)",15ГА,18-100,4.0,1520 мм,Нет,Есть,120 км/ч,32.0 т,33.5 т,30.1 т,54.0 м3,,,,,02-ВМ,12020 мм,,1978.0,20 лет,https://vagon.by/model/15-1440,1440.00.000,ТУ 24-5-428-79,Нет,157.9 кН,52.0 кН/м,7800 мм,,,,,,,4580 мм,3030 мм,1040..1080 мм,1,,,,,10800 мм,,,,,,1983.0,"1,76 м3/т",,,,,,,P30DN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Вагоны-цистерны,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2600 мм,10680 мм,"3,0 МПа",2.0,нет,,,,,,,,"2,0 МПа",1.0,нет,нет,нет,,,нет,нет,,,,,,,,,,,верх передавливанием,,есть,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-1482,319.0,Цистерна для расплавленной серы,Цистерна 4-осная для перевозки остальных химических грузов,Цистерна 4-осная для перевозки остальных химических грузов,"С верх. сливом, сист. разогрева, для хим. грузов",сера расплавленная,"Открытое акционерное общество ""Мариупольский завод тяжёлого машиностроения"" (клеймо 143)",ВСт3сп2+12Х18Н10Т,18-100,4.0,1520 мм,Нет,Есть,120 км/ч,24.1 т,26.1 т,62.0 т,38.5 м3,,,,,02-ВМ,12020 мм,,1978.0,24 года,https://vagon.by/model/15-1482/319,1482.00.000,ТУ 24.05.419-79,Нет,227.4 кН,75.6 кН/м,7800 мм,,,,,,,4470 мм,3000 мм,1040..1080 мм,1,,,,,10800 мм,,,,,,1981.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Вагоны-цистерны,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"38,5 м3","37,6 м3",2200 мм,11030 мм,"0,49 МПа",,,от +135 до+150 °C,,верх передавливанием,,,,,,,есть,,,,"0,196 МПа",,,,,,,,,,тр эл-нагр ТЭН-200Д,,,,90 кВт,,4 сут,,,,,,,,,,220 В,от -50 до +150 °С,,,,,,,,,,,,,,,,,,,,,,"3,2 °С/ч",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-1482-80,1357.0,Цистерна,Цистерна 4-осная для перевозки остальных химических грузов,Цистерна 4-осная для перевозки остальных химических грузов,"С верх. сливом, сист. разогрева, для хим. грузов",сера расплавленная,"Открытое акционерное общество ""Мариупольский завод тяжёлого машиностроения"" (клеймо 143)",ВСт3сп2+12Х18Н10Т,18-100,4.0,1520 мм,Нет,,,26.0 т,28.0 т,65.5 т,38.5 м3,,,,,02-ВМ,12020 мм,,1978.0,24 года,https://vagon.by/model/15-1482-80,,,,234.0 кН,,,,,,,,,,,,,,,,,,,,,,,1996.0,,,,,,,,L4DH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Вагоны-цистерны,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-1532,346.0,Цистерна для жидкого пека,Цистерна 4-осная для перевозки остальных химических грузов,Цистерна 4-осная для перевозки остальных химических грузов,"С верх. сливом, сист. разогрева, для хим. грузов",пек,"Открытое акционерное общество ""Мариупольский завод тяжёлого машиностроения"" (клеймо 143)","09Г2С, 09Г2Д, 09Г2, 09Г2СД-12",18-100,4.0,1520 мм,Нет,Есть,120 км/ч,26.0 т,28.0 т,63.0 т,54.0 м3,,,,,1-ВМ,12020 мм,,1978.0,24 года,https://vagon.by/model/15-1532,1532.00.000,ТУ 24.00.6445 - 84,Нет,221.7 кН,73.8 кН/м,7800 мм,,,,,,,4669 мм,3240 мм,1040..1080 мм,1,,,,,10800 мм,,,,,,1990.0,,,,,,,,L4DH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Вагоны-цистерны,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"54,4 м3","51,7 м3",2600 мм,,"0,392 МПа",,,+300 °C,,,,,"0,0637 МПа",,,,есть,,,,,,,,,,,,,,,,,верх переливанием,90 кВт,,5 сут,,,,,,,,,,220 В,от -50 до +300 °С,,11300 мм,,,,,,,,,,,,,,,,,,,,"2,4 °С/ч",,,,,"0,2 МПа",эл-нагр ТЭН-200Д,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907Р,627.0,Цистерна,4-осные цистерны для сжиженных газов,Для сжиженных газов,"С верх. сливом, предохр. клапаном, газовая",аммиак,"Польша (Зеленая Гура, Засталь, Консталь) (клеймо 6712)",18Г2А,18-100,4.0,1520 мм,Нет,,,31.0 т,33.0 т,30.1 т,54.0 м3,,,,,02-ВМ,12020 мм,,1978.0,40 лет,https://vagon.by/model/907Р,,,,,,,,,,,,,,,,,,,,,,,,,,,1980.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Вагоны-цистерны,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-1597,396.0,Цистерна для аммиака,4-осные цистерны для сжиженных газов,Для сжиженных газов,"С верх. сливом, предохр. клапаном, газовая",аммиак,"Открытое акционерное общество ""Мариупольский завод тяжёлого машиностроения"" (клеймо 143)","09Г2С, 09Г2Д, 09Г2, 09Г2СД-12",18-100,4.0,1520 мм,Нет,Есть,120 км/ч,35.7 т,39.6 т,43.0 т,76.0 м3,,,,,1-Т,12020 мм,,1978.0,20 лет,https://vagon.by/model/15-1597/396,1597.00.000,ТУ 24-5-389-78,Нет,195.7 кН,65.1 кН/м,7800 мм,,,,,,,4998 мм,3264 мм,1040..1080 мм,1,,,,,10800 мм,,,,,,1988.0,"1,76 м3/т",,,,,,,L4DN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Вагоны-цистерны,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"75,5 м3","75,5 м3",3000 мм,11240 мм,"3,0 МПа",2.0,нет,от -40 до +50 °C,,,,,,,"2,0 МПа",1.0,нет,нет,нет,,,нет,,,,,,,,,,,,верхний,,есть,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-1597-10,978.0,Цистерна,,,"С верх. слив, экраном днища, предохр. клап, защ дугами и кожухом, газовая",аммиак,"Открытое акционерное общество ""Мариупольский завод тяжёлого машиностроения"" (клеймо 143)","09Г2С, 09Г2Д, 09Г2, 09Г2СД-12",18-100,4.0,1520 мм,Нет,Есть,120 км/ч,35.7 т,40.2 т,43.0 т,75.5 м3,,,,,1-Т,12020 мм,,1978.0,20 лет,https://vagon.by/model/15-1597-10,1597.00.000-10,ТУ У 35.2-32258888-541-2003,Нет,204.1 кН,66.1 кН/м,7800 мм,,,,,,,5050 мм,3264 мм,1040..1080 мм,1,,,,,10800 мм,,,,,,1988.0,,,,,,,,P30DN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Вагоны-цистерны,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000 мм,11268 мм,"3,0 МПа",2.0,нет,,,,,,,,,,,нет,нет,,,нет,нет,,,,,,,,,,,верх.чер сл-нал вент,,есть,,,,"2,0 МПа",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-1440-51,1273.0,Цистерна,4-осные цистерны для сжиженных газов,Для сжиженных газов,"С верх. слив, предохр. клап, экраном днища",аммиак,"Открытое акционерное общество ""Мариупольский завод тяжёлого машиностроения"" (клеймо 143)",15ГА,18-100,4.0,1520 мм,Нет,,,33.8 т,35.8 т,30.1 т,54.0 м3,,,,,02-ВМ,12020 мм,,1978.0,20 лет,https://vagon.by/model/15-1440-51,,,,166.0 кН,,,,,,,,,,,,,,,,,,,,,,,1983.0,,,,,,,,P30DN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Вагоны-цистерны,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-1597-53,1275.0,Цистерна,4-осные цистерны для сжиженных газов,Для сжиженных газов,"С верх. слив, предохр. клап, экраном днища",аммиак,"Открытое акционерное общество ""Мариупольский завод тяжёлого машиностроения"" (клеймо 143)","09Г2С, 09Г2Д, 09Г2, 09Г2СД-12",18-100,4.0,1520 мм,Нет,,,37.8 т,39.8 т,43.0 т,76.0 м3,,,,,1-Т,12020 мм,,1978.0,20 лет,https://vagon.by/model/15-1597-53,,,,207.0 кН,,,,,,,,,,,,,,,,,,,,,,,1988.0,,,,,,,,P30DN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Вагоны-цистерны,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-1423,292.0,Цистерна для винилхлорида,,,"С верх. сливом, предохр. клап.",винилхлорид,"Открытое акционерное общество ""Мариупольский завод тяжёлого машиностроения"" (клеймо 143)",Резерв,18-100,4.0,1520 мм,Нет,,120 км/ч,29.1 т,31.1 т,49.3 т,70.0 м3,,,,,02-ВМ,14450 мм,,1977.0,24 года,https://vagon.by/model/15-1423,,,,200.0 кН,,9360 мм,,,,,,,4265 мм,3130 мм,1040..1080 мм,,,,,,13160 мм,,,,,,,,,,,,,,"P11,3BN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Вагоны-цистерны,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-1424,293.0,Цистерна для перевозки олеума,Цистерна 4-осная для перевозки остальных химических грузов,Цистерна 4-осная для перевозки остальных химических грузов,"С верх. сливом, парообогревательной рубашкой, кислотная",олеум,"Открытое акционерное общество ""Мариупольский завод тяжёлого машиностроения"" (клеймо 143)","09Г2С, 09Г2Д, 09Г2, 09Г2СД-12",18-100,4.0,1520 мм,Нет,Есть,120 км/ч,20.1 т,22.0 т,65.0 т,38.5 м3,,,,,02-ВМ,12020 мм,,1977.0,18 лет,https://vagon.by/model/15-1424/293,1424.00.000,ТУ 24.05.507-80,Нет,224.4 кН,74.7 кН/м,7800 мм,,,,,,,4000 мм,3000 мм,1040..1080 мм,1,,,,,10800 мм,,,,,,1984.0,"0,55 м3/т",,,,,,,L10DN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Вагоны-цистерны,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"38,5 м3","35,18 м3",2200 мм,10482 мм,"0,6 МПа",2.0,нет,+50 °C,,,,,,,"0,25 МПа",1.0,есть,есть,есть,,,нет,нет,,,,,,,,,,,верх передавливанием,,нет,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
